id,title,tags,categoryID,madeForKids,Like,Dislike,Label
tSHKKUueFO8,Bà Tân Vlog - Làm Thau Đá Bào Kem Sữa Siêu To Khổng Lồ,ba tan vlog|ba tân vlogs|ba tan|bà tân tv|ba tan lam thau đá bào khổng lồ|thau đá bào kem sữa khổng lồ|đá bào|thau trà sữa khổng lồ|đá bào kem khổng lồ|ba tan sì ngầu vlog|đề xuất ntn|thơ nguyễn|tam mao tv|cách làm kem đá bào|làm cốc đá bào kem khổng lồ|ba tan làm que kem khổng lồ|đá bào siro khổng lồ|hương dẫn làm đá bào kem sữa|kem sữa|khổng lồ|siêu cay,24,FALSE,159505,13395,2
9hORf4KA3-M,Wheels On The Bus | Songs For Childrens | 3D Color Bus For Kids by Farmees,wheels on the bus|Farmees|rainbow wheels on the bus|songs for kids|learn colors|colors|bus|baby|for children|songs|funny|Preschool Playlist for Children Season 2|song|play|3d|family|kid|kid's|children's song|compilation|for kids|friendly|video|pool|music|comp|esl|장난감|2017|esl one|asperger|lernen farben|efl|outdoor activity|bánh xe trên xe buýt|玩具|vườn ươm|tayo|nursery rhymes|kids|baby songs|kids songs|rhyme|the wheels on the bus|rhymes for children|new|babies,24,TRUE,159572,116462,0
KGRxDAM_QJs,Em Của Anh Đừng Của Ai - Tập 10 - Phim Tình Cảm | Hi Team - FAPtv,phim hai|FAPtv|FAPtivi|cơm nguội|Ribi Sachi|Thai Vu|vinh rau|phim hai hay|phim hai moi nhat|phim hai viet nam|hai huoc|hai moi|hai moi nhat|hai moi 2015|là anh|tập|phim hoc duong,24,FALSE,159718,6114,2
eGQcrBsSrrs,"John Cena & Roman Reigns demolish Kane with The Authority looking on: Raw, Sept. 1,  2014",wwe|world wrestling entertainment|wrestling|wrestler|wrestle|superstars|कुश्ती|पहलवान|डब्लू डब्लू ई|मैच|सुपरस्टार|व्यावसायिक कुश्ती|مصارعه|Raw|John Cena|Chris Jericho|Roman Reigns|Seth Rollins|Kane|Randy Orton|Triple H|Stephanie McMahon|The Authority|wwe raw|wwe raw (recurring competition)|john cena vs roman reigns|the authority wwe|the authority returns,17,FALSE,159901,11363,2
W3rVnxp0I3Q,KARAOKE Quả Gì Mà Chua Chua Thế ♫ Nhạc Thiếu Nhi Có Lời Karaoke Bé Hát,karaoke qua gi|quả gì|quả gì karaoke|quả gì mà chua chua thế karaoke|nhạc thiếu nhi karaoke|nhac thieu nhi co loi bai hat|nhạc thiếu nhi có lời|nhạc thiếu nhi quả gì|thiếu nhi|karaoke|bhkids|kenh thieu nhi bhmedia|childrens music (musical genre),10,TRUE,160060,137950,0
sij25UyDwro,Shaquille O'Neal enters the 3rd annual Andre the Giant Memorial Battle Royal: WrestleMania 32,wwe|world wrestling entertainment|wrestling|wrestler|wrestle|superstars|Big Show|Kane|WrestleMania|submission wrestling|व्यावसायिक कुश्ती|professional wrestling|مصارعة المحترفين|الرياضة القتالية|Combat Sport|मुकाबला खेल|finishing moves|चालें परिष्करण|الانتهاء|من|التحركاتالانتهاء|التحركات|Shaq|Shaquille O'Neal|Baron Corbin|Andre the Giant,17,FALSE,160193,7033,2
pMv6Z74KA1s,Cách Nhớ Dai Như Đỉa Những Gì Đã Học,Cách Nhớ Dai Như Đỉa Những Gì Đã Học|web5ngay|web 5 ngay|kinh doanh|bài học kinh doanh|cách nhớ bài lâu|cách nhớ lâu|nhớ lâu|nhớ lâu hơn|học tập|học giỏi|cách học bài hiệu quả|cách học bài nhớ lâu|cách học bài nhanh nhớ lâu,27,FALSE,160461,5418,0
lAXc9thusC4,Học Hàng Ngàn Từ Vựng Tiếng Anh Không Cần Nỗ Lực,web 5 ngay|web5ngay|kinh doanh online|bán hàng online|ban hang online|kinh doanh|bán hàng|facebook|kinh doanh facebook|ban hang facebook|bán hàng facebook|facebook marketing|quang cao facebook|quảng cáo facebook|facebook ads|fb ads|quang cao fb|cách học từ vựng tiếng anh hiệu quả|cách học từ vựng hiệu quả|cách học từ vựng tiếng anh nhanh nhất|cách học nhớ từ vựng tiếng anh|cách học nhớ nhanh và lâu,27,FALSE,160501,4849,0
OOelWSML5AM,Bà Tân Vlog - Làm Cốc Nước Mía Khổng Lồ 60 Lít To Nhất Việt Nam,ba tan vlog|ba tan|bà tân vlog|ba tân cục sì lâu|ba tân youtube|bà tân siêu cay khổng lồ|ba tan tv|ba tan remix|ba tan làm cốc nước mía khổng lồ|cốc nước mía khổng lồ|cốc nước mía 60 lít to nhất việt nam|đề xuất|ntn|thơ nguyễn|phd|bà tân vê lốc|cốc nước mía|nước mía|máy nước mía|nước mía siêu sạch|ba tan youtube|ba tan kid|ba tan hài hước,24,FALSE,160976,9934,2
YSX_WtYf8kA,FAPtv Cơm Nguội: Tập 124 -  Ngưng Đòi Hỏi,phim hai|FAPtv|FAPtivi|cơm nguội|Ribi Sachi|Thai Vu|vinh rau|phim hai hay|phim hai moi nhat|phim hai viet nam|hai huoc|hai moi|hai moi nhat|hai moi 2015|là anh|tập|phim hoc duong,24,FALSE,161123,10107,1
yDwCM67XDBY,NTN - Phá Hủy Két Sắt Lấy 100 Triệu (Destroying the safe and get the money challenge),Destroying the safe and get the money challenge|Phá Hủy Két Sắt Lấy 100 Triệu,24,FALSE,161498,10509,2
#NAME?,FAPtv Cơm Nguội: Tập 194 - Đại Chiến Zombie,FAPtv|FAPtivi|cơm nguội|Ribi Sachi|faptv com nguoi|com nguoi tap moi|faptv đại chiến zombie|com nguoi 194|faptv tap moi|faptv 194|fap 194|faptv com nguoi 194|faptv com nguoi tap 194|faptv zombie|faptv pupg 2.0|faptv tập 194|com nguội tập 194|fap tap moi|faptv pupg|Thai Vu|zombie faptv|pupg mobie faptv|hai moi|hai 2019|phim hai|vinh rau,1,FALSE,162768,9164,1
mmFJvuZ1aZ0,Wolfoo Builds a Colorful Lego Airplane and Becomes Little Pilot | Wolfoo Family Kids Cartoon,Wolfoo family kids cartoon|Wolfoo family|wolfoo|woavid|2d|kids cartoon|cartoon for kids|family video|family fun|funny video|preschool|cartoons|videos for toddlers|2d cartoon|kids play|for kids|lego|colorful lego|lego city|lego toys|lego plane|lego vehicles|airplane|rainbow airplane|little pilot flying airplane|little pilot|toy vehicles|DIY airplane|diy|colorful|lego toy story|crafts for kids,27,TRUE,162995,88957,0
ZqMYgLAWY6k,[Full] BUDDHA (dirty) - Wowy,Buddha|nam mô|wowy|wowwy|southganz|rapper|phật đảng|phật đản|1 Điếu|việt nam|chú đại bi|kinh phật|lễ phật|Di Lặc|Sài Gòn Đẹp Lắm|wowy nguyễn|Cho Tao đi|wowy cố gắng thành công|wowy comeback|huyền thoại rap|khu tao sống|wowy buddha|wowy rap việt|wowy rap|wowy viet rap|rap việt|the rapper|wowy 1 điếu|wowy top rap song|wowy legend rap song|wowy buddha song|wowy nhạc phật|wowy 1 điếu buddha|châu á|asia|asian rapper|wowy asian rap,10,FALSE,163033,5177,2
0QVRG1iCaR4,Bà Tân Vlog - Làm Nia Xoài Dầm Khô Gà Lá Chanh Siêu Cay Khổng Lồ,ba tan vlog|bà tân vlog|bà tân|ba tan|ba tan vlogs|ba tân nấu mì cay khổng lồ|ba tan lam thau xoài dầm siêu cay không lồ|ba tan youtube|ba tan giai trí|bà tan hài hước|ba tan lam món khổng lồ|ba tan si ngau vlog|đề xuất|ntn|phd|tam mao|thiệu nhất nguyên|hưng vlog|làm tahu xoài dầm khổng lồ|mâm xoài dâm khổng|thau xoài dầm siêu cay khổng lồ,24,FALSE,163255,6966,2
SgaUnkNgLAw,Q & A - HỎI & ĐÁP !!,Q & A - HỎI & ĐÁP|Q & A|hoi dap|hỏi đáp|hỏi đáp cùng hau hoang|hau hoang|hỏi gì đáp nấy|hỏi xoáy đáp xoay|chuong trinh hoi dap|tra loi cau hoi|hỏi và đáp|hậu hoàng|hoàng hậu|trò chơi hỏi đáp|người lạ ơi|bao giờ lấy chồng|mặt trời của em|ohmahshock,24,FALSE,164144,2002,1
bSViAxg6DKs,"Top 10 Raw moments: WWE Top 10, September 4, 2017",wwe|world wrestling entertainment|wrestling|wrestler|wrestle|superstars|कुश्ती|पहलवान|डब्लू डब्लू ई|मैच|सुपरस्टार|व्यावसायिक कुश्ती|مصارعه|WWE Top 10|Raw|Enzo Amore|Cedric Alexander|Gran Metalik|Sheamus|Cesaro|Nia Jax|Emma|Seth Rollins|Dean Ambrose|Luke Gallows|karl anderson|roman reigns|john cena|the miz|jeff hardy|jason lee|big show|braun strowman|raw top 10|raw clips|raw highlights|last night raw,17,FALSE,164203,7993,2
qothX0P7XtY,NTN - Thả 2000 Viên Mentos Vào Coca (Experiment: Coca Cola Vs Mentos),Experiment: Coca Cola Vs Mentos|Thả 2000 Viên Mentos Vào Coca,24,FALSE,164218,17298,2
d7sBZfUFBmY,THỬ THÁCH CẦM 100K MUA CẢ NHÀ SÁCH - ĐỒ DÙNG BACK TO SCHOOL,toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|back to school|thử thách|thách|100k|mua đồ dùng|mua cả nhà sách|mua đồ dùng học tập,24,FALSE,165664,9977,0
VH3EKS7h0XI,Bà Tân Vlog - Làm Nia Bún Đậu Mắm Tôm Khổng Lồ Ăn Mừng 1 Triệu Subscribe,ba tan vlog|bà tân vlog|ba tan|bà tân|ba tan youtube|ba tan vlogs|ba tan ăn mừng 1trieu sub|bà tân ăn mừng 1 triệu subscribe|ăn mừng 1 triệu sub ba tan|ba tan top 3 lượt sub nhanh nhất thế giới|ba tan làm nia bún đậu mắm tôm khổng lồ|ba tan hai hước|bà tân kid|ba tan sì ngầu vlog|bà tân vlog đón chờ 1 triệu sub|Bà Tân Vlog lọt Top 3 YouTube tăng sub nhanh nhất thế giới|bún đậu mắm tôm khổng lồ|làm nia bún đậu mắm tôm,24,FALSE,165709,6558,2
Nc70Bm_fMY8,LA LA SCHOOL | TẬP 25 (Tập Cuối) | Season 1 : Học Viện Siêu Sao (Phim Ca Nhạc Học Đường 2017),la la school|lalaschool|lala school|phim hoc duong|phim cap 3|highschool musical|hoc vien sieu sao|học viện siêu sao|yt:cc=on|web drama|lala land|musical series|musicals|lala|la la|học viện|high school musical|phim ca nhạc|phim ca nhac|phim ca nhạc học đường|phim ca nhac hoc duong|giải trí|phim học sinh|phim tình cảm|tinh cam|phim ngôn tình|ngon tinh|tap cuoi|tap 25,24,FALSE,165819,10056,1
JevZA0FdYM0,CẦN MỘT LÝ DO - K-ICM ft. QUANG ĐÔNG | OFFICIAL MUSIC VIDEO,can mot ly do|k-icm|cần một lý do|khánh icm|icm|cần một lý do k-icm|can mot ly do k-icm|can mot ly do mv|cần một lý do mv|k-icm music|k-icm remix|music video|k-icm ca sỹ|k-icm hát|nhạc|nhac tre|K-ICM Official|quang đông|quang dong|quang dong k-icm|can mot ly do quang dong,10,FALSE,166214,1420008,2
JPdEgy8UznQ,Hưng Vlog -Thách Mẹ Bà Tân Vlog Ăn Tôm Hùm Alaska Khổng Lồ Giá 6 Triệu Trong 10 Phút,hưng vlog|hung vlogs troll|hưng vlog troll mẹ|hưng vlog troll bà tân vlog|thử thách bà tân vlog|thử thách mẹ ăn tôm hùm alaska|thi ăn tôm hùm alaska|ba tân vlog ăn tôm hùm alaska|tôm hùm alaska khổng lồ|challenge mom to eat alaska crab|challenge|mom|to|eat|alaska|king|thach|me|ăn|tôm hùm|tôm hùm khổng lồ|hưng vlog thách mẹ ăn tôm hùm alaska|cua hoàng đế|thách mẹ ăn cua hoàng đế,24,FALSE,167608,12081,2
479_XMxkFCE,PHD | Bữa Ăn 10 Triệu | Cua Alaska + Tôm Alaska | 500$ Meal,phd|phdtroll|bữa|ăn|10|triệu|cua|tôm|alaska|500$|meal|bua|an|trieu|tom|bữa ăn|bua an|10 triệu|10 trieu|cua alaska|tôm alaska|tom alaska|500$ meal,24,FALSE,167841,19211,2
YMsVh7KAQLE,MixiVLOG#12: Cùng Streamer Tùng Sói vào khai trương bánh mỳ PewPew cơ sở 2.,Mixigaming|Mixi|Độ Tày|Streamer Mixigaming|Funny|Mixigaming Funny Stream|Funny Stream|Streamer Việt Nam|Stream Việt Nam|Stream Việt|PUBG|Player Unknown's Battle Ground VN|PUBG VN|CSGO|CSGO VN|bánh mỳ PewPew|pew pew|bánh mỳ|mixivlog|khai trương bánh mỳ PewPew|Streamer|Tùng Sói|xemesis|ba rọi béo|tuấn tiền tỉ|quang cuốn|milona|vlog|thầy ba|Linh Ngọc Đàm|LNĐ|Mysthy|Ops banana,24,FALSE,167961,3034,2
y2FAXozwoYQ,ORBEEZ CRUSH - ĐỒ CHƠI MÁY LÀM BÁNH SINH NHẬT BẰNG HẠT NỞ,thơ nguyễn|đồ chơi|bánh sinh nhật|bánh gato|hạt nở|orbeez|crush|bánh kem|đồ chơi trẻ em|máy bán kẹo|trang trí|bánh ngọt|cupcake,24,TRUE,168098,23547,0
_-KiD98d3_o,Yêu Một Người Có Lẽ | Lou Hoàng - Miu Lê | Official MV | Nhạc trẻ hay tuyển chọn,y1 music|yeah1 music|offcial|yêu 1 người có lẽ miu lê lou hoàng|yeu 1 nguoi co le miu le lou hoang|yêu 1 người có lẽ|yeu 1 nguoi co le|miu lê|lou hoàng|miu le|lou hoang|yeah1 superstar|y1ss|nhạc trẻ|nhạc trẻ hay|nhạc trẻ tuyển chọn|nhạc tuyển chọn|nhạc hay|nhạc trẻ 2016|2016|yêu một người có lẽ official mv|yeu mot nguoi mot nguoi co le official mv,10,FALSE,168715,5765,2
bZ09jkWc1Ts,Bà Tân Vlog - Nấu Nồi Mì Siêu Cay Khổng Lồ To Nhất Xóm,bà tân vlog|ba tan vlog|bà tân|ba tan|bà tân nấu nồi mì siêu cay khổng lồ|Làm|Nồi|Mì|Cay|Khổng|Lồ|To|Nhất|Việt|Nam|Nồi Mì|Nồi Mì Cay|Nồi Mì Cay Khổng Lồ|To Nhất Việt Nam|khổng lồ|Mì Cay|Mì Cay Cấp Độ 100|Làm Nồi Mì Cay Khổng Lồ To Nhất Việt Nam|bà|tân|vlog|bà tân vlog nấu nồi mì cay khổng lồ|bà tân vlog mẹ hưng vlog,24,FALSE,168857,8763,2
zPLlGAkv-nE,NTN - Thử Thách 2 Ngày Làm Tù Nhân (Living in prison for 48h challenge),Living in prison for 48h challenge|Thử Thách 2 Ngày Làm Tù Nhân,24,FALSE,168918,8391,2
Ziuphn6aSKM,EM GÌ ƠI | K-ICM x JACK | OFFICIAL TEASER,k-icm|khánh icm|icm|k-icm remix|nhạc|nhac tre|nhac remix|dj|bao khanh|INCUOMMOS|Hongnhan|bacphan|hồng nhan|hong nhan|bac phan|bạc phận|songgio|sóng gió|song gio|emgioi|em gi oi|em gì ơi|jack|jack&kicm|kicm|jackkicm|mv mới|mv hot|trailer|teaser|khánh|phương tuấn|EGO,10,FALSE,169054,7966,1
vKabwPCCDA4,FAPtv Cơm Nguội: Tập 175 - Sự Thật Về Nhóm FAP TV Phần 2,phim hai|FAPtv|FAPtivi|cơm nguội|Ribi Sachi|Thai Vu|vinh rau|phim hai hay|phim hai moi nhat|phim hai viet nam|hai huoc|hai moi|hai moi nhat|hai moi 2015|là anh|tập|phim hoc duong,24,FALSE,170429,9299,2
9_3slr1MSyM,EM YÊU THẦY CÔ TRƯỜNG LỚP BẠN BÈ - Hậu Hoàng (Official Music Video),hau hoang|hậu hoàng|em yêu thầy cô trường lớp bạn bè|em yeu thay co truong lop ban be|em yêu thầy cô|em yeu thay co|em yêu trường lớp|em yeu truong lop|em yêu bạn bè|em yeu ban be|thầy cô|bạn bè|trường lớp|thay co|ban be|truong lop|hậu hoàng 20/11|hau hoang 20/11|nhạc 20/11|nhạc chế|nhac che|nhạc chế hậu hoàng|nhac che hau hoang|hậu hoàng mới nhất|hậu hoàng nhạc chế|hau hoang nhac che|nhac hau hoang|hau hoang music|hau hoang music video,10,FALSE,170676,4488,1
is8SfylIwmg,AI LÀ NGƯỜI THƯƠNG EM - QUÂN A.P [LYRICS],y1 music|yeah1 music official|yeah1 music|nhạc trẻ hay nhất|nhạc trẻ mới nhất|nhạc trẻ 2019|AI LÀ NGƯỜI THƯƠNG EM|QUÂN A.P|AI LÀ NGƯỜI THƯƠNG EM QUÂN A.P|LYRICS|ai là người thương em|quân a.p|ai la nguoi thuong em|quân a.p ai là người em thương|quan a.p ai la nguoi em thuong|ai là người em thương quân a.p|ai la nguoi em thuong quan a.p|mv ai là người em thương|mv ai la nguoi em thuong|AI LÀ NGƯỜI THƯƠNG EM LYRICS,10,FALSE,171176,11701,2
RNt7sUg3nCE,SAU SÁU RƯỠI | MV Nhạc chế | Parody Hài | TRUNG RUỒI - QUỲNH KOOL - THƯƠNG CIN | 4K Ultra HD,trung ruồi|trung ruoi|yt:cc=on|trung ruồi official|hài|hài trung ruồi|trung ruồi minh tít|hài mới nhất trung ruồi|quynh kool|thương cin|parody|nhạc chế|phim hài|phim ca nhạc|sau sáu rưỡi|sau sau ruoi|nhạc chế trung ruồi|trung ruồi parody|parody trung ruồi|phim hài trung ruồi|phim hai trung ruoi|mv nhạc chế|mv nhac che|phim ca nhạc hài|phim hài ca nhạc|quỳnh kool|sau sáu rưỡi trung ruồi|hài trung ruồi mới nhất|trung ruồi mới nhất,24,FALSE,171442,25665,2
G6dqvo-n08g,"Nướng 500 Cái Chân Gà Rút Xương Siêu Cay Khổng Lồ Ăn Mừng 1,4 Triệu Sub",ba tan vlog|ba tan|bà tân vlog|bà tân|bà tân tv|ba tan blog|ba tan blog remix|bà tân youtube|ba tan hài hước|ba tân siêu cay khổng lồ|ba tân ăn mừng 2 triệu sub|nướng 500 chân gà siêu cay|chân gà rút xương siêu cay|ăn mừng 1 triệu sub ba tan|đề xuất|ntn|phd|thơ nguyễn|ba tân vlog nướng 500 cái chân gà rút xương|ba|tan|nướng|500|cái|chân|gà|rút xương|ban tan top 3 tăng sub,24,FALSE,171627,6276,2
sO7DtnfFasQ,Bà Tân Vlog - Bữa Cơm Hàng Ngày Của Bà Và Các Con,ba tan vlog|ba tan|bà tân|bà tân vlog remix|bà tân vê lốc|bữa cơm hàng ngày của bà tân vlog|bữa cơm gia đình|ba tan youtube|ba tan kid|ba tan hài hước|đề xuất|ntn|thơ nguyễn|tam mao|phd|ba tan làm bữa cơm hàng ngày|ba tan lam bữa cơm khổng lồ|ba tân siêu cay khổng lồ|bà tân tv|ba tan tặng quá các con|bữa cơm mẹ nấu,24,FALSE,171823,6424,2
vzBHzvZylaI,Cách Nói Tiếng Anh Lưu Loát (Dễ Lắm),web5ngay|web 5 ngày|web5ngay tiếng anh|web5ngay.com|nói tiếng anh|nói tiếng anh lưu loát|tiếng anh|học tiếng anh|hoc tieng anh online,27,FALSE,172055,5196,0
fKCWe-MIDc4,FAPtv Cơm Nguội: Tập 169 - Chuyến Đi Của Thanh Xuân,phim hai|FAPtv|FAPtivi|cơm nguội|Ribi Sachi|Thai Vu|vinh rau|phim hai hay|phim hai moi nhat|phim hai viet nam|hai huoc|hai moi|hai moi nhat|hai moi 2015|tập|phim hoc duong|chuyen di cua thanh xuan|chuyến đi của thanh xuân|kymco|xe may kymco|xe máy kymco|fap tv|fap|faptv tap moi|faptv tập mới|fap com nguoi|fap cơm nguội|cơm nguội tập mới nhất|hai faptv|hài faptv|phim hai 2019|phim hài 2019|film hai,1,FALSE,172832,8951,1
PdbsnGuduvo,Sơn Tùng M-TP - Chắc Ai Đó Sẽ Về,Sơn Tùng M-TP|Official MV|chắc ai đó sẽ về|chac ai do se ve|chắc ai đó sẽ về mtp|chac ai do se ve mtp|chac ai do se ve son tung|chắc ai đó sẽ về sơn tùng|chac ai do se ve full|chắc ai đó sẽ về sơn tùng mtp|son tung mtp|sơn tùng mtp|mtp|son tung|sơn tùng|chắc ai đó sẽ về official mv|chắc ai đó sẽ về sơn tùng official mv|chac ai do se ve son tung official mv|mv chac ai do se ve|son tung mtp official channel|son tung youtube|mtp youtube,10,FALSE,173892,6717,1
JhO59Hjc-CQ,FAPtv Cơm Nguội: Tập 176 -  Quán Cafe Bất Ổn: Tình Đồng Chí,phim hai|FAPtv|FAPtivi|cơm nguội|phim hai hay|phim hai moi nhat|hai huoc|hai moi nhat|fap tv|film hai|film hài|com nguoi|huynh phuong|ribi|vinh rau|thai vu|hai 2019|hài 2019|quan cafe bat on|quán cafe bất ổn|free fire|fap|faptv com nguoi|faptv cơm nguội|ribi sachi|hai hay nhat 2019|fap com nguoi|fap cafe bat on|game free fire|hai com nguoi,1,FALSE,174145,14545,1
7zESIgtGZ0c,Trò Chơi Ăn Kẹo Thối - Eating Bean Boozled Game ❤ AnAn ToysReview TV ❤,AnAn ToysReview TV|AnAn TV|anan|tv|tân an|tan an|ăn|kẹo|thối|kẹo thối|ăn kẹo thối|trò chơi ăn kẹo thối|tro choi|an|keo|thoi|keo thoi|an keo thoi|tro choi an keo thoi|eating|bean boozled|eating bean boozled|Trò chơi,24,TRUE,174759,111860,0
8GDkIxoADN8,Mình là gì của nhau | Lou Hoàng | Official MV 4K | Nhạc trẻ hay mới nhất,Minh la gi cua nhau|mình là gì của nhau|Lou Hoang|Lou Hoàng|OnlyC|Official MV|y1 music6.3|yeah1|music|offcial|nhạc trẻ|nhac tre hay|nhac hay|nhac tre moi nhat|ca nhac tre|nhac tre hay nhat hien nay|Những Ca Khúc Nhạc Trẻ Hay Nhất 2016|Tuyển Chọn Liên Khúc Nhạc Trẻ Mới Nhất Hiện Nay|Nhạc Trẻ Hay Nhất|Nhạc Trẻ Mới Nhất|mình là gì của nhau lou hoàng|minh la gi cua nhau lou hoang|mình là gì của nhau official mv|minh la gi cua nhau official mv,10,FALSE,175194,11680,2
IeELqmZCo20,"K-ICM , JACK cháy hết mình với HỒNG NHAN tại Event TIKI | Đồng hành cùng nghệ sỹ",hong nhan|hồng nhan|hong nhan live|hong nhan jack live|hồng nhan jack live|hong nhan jack|hong nhan jack k-icm|hồng nhan remix|hồng nhan k-icm remix|hong nhan tiki|hong nhan bac phan|bac phan|bạc phận|JACK cháy hết mình với HỒNG NHAN tại Event TIKI|Đồng hành cùng nghệ sỹ|jack|k-icm|jack live|K-ICM Official,10,FALSE,175579,12086,1
pwCaaico9M8,Tâm Sự Tuổi 30 - OST Ông Ngoại Tuổi 30 | Trịnh Thăng Bình  [MV OFFICIAL] - Nhạc Phim Hay 2018,Tâm Sự Tuổi 30|ngoại|OST Ông Ngoại Tuổi 30|nhạc phim|ông ngoại tuổi 30 ost|Ông|nhac phim ong ngoai tuoi 30|nhac hay|tuổi 30|trinh thang binh|Trịnh Thăng Bình|Ông Ngoại Tuổi 30|yeah1 music offcial|y1 music|bài hát hay|nhạc hot|nhạc trẻ|nhac tre hay|nhac tre moi nhat|ca nhac tre|nhac tre hay nhat hien nay|nhạc trẻ 2017|speedy scandal ost|Nhạc|Phim|Hay|scandal maker|Chí Tâm|Speedy Scandal,10,FALSE,176068,10260,2
aU4sZKz9uSg,LAN QUẾ PHƯỜNG | TẬP 27 - TẬP CUỐI | CHƯƠNG 1 : Mỹ Nữ Đại Chiến | Mì Gõ | Phim Hài Hay 2019,mì gõ|migo|ghien mi go|hài hước|funny|ghiền mì gõ|yt:cc=on|phim hài hay|hài hay|pinky|nysaki|bi max|phim hay ý nghĩa|lan que phuong|lan kwai fong|linh miu|phim hài hay 2019|Mỹ Nữ Đại Chiến|my nu dai chien|chuyện tình lan quế phường|chuyện tình thư kỳ phong lụi|Lan que phuong tap 27|lan que phuong tap cuoi|tập cuối|lqp tập cuối|migo tập cuối,1,FALSE,176237,13959,2
ALSWCInMms4,Giúp tôi bắt tên trộm | Sói xấu xa và Biệt đội bắt cướp BabyBus | Hoạt hình - Nhạc thiếu nhi BabyBus,babybus vietnamese|baybus|baby bus|vietnamese kids song|kids song|babybus nhạc thiếu nhi|nhạc thiếu nhi vui nhộn|nhạc thiếu nhi|nhạc thiếu nhi hay|ca nhạc thiếu nhi|hoạt hình ca nhạc|giúp tôi bắt tên trộm|sói xấu xa và biệt đội bắt cướp babybus|hoạt hình thiếu nhi|hoạt hình babybus|xe cứu hộ|đội siêu cứu hộ|xe cảnh sát|mèo mimi bị cướp|sói xấu xa|sói xấu xa và xe cảnh sát|rescue team|bài hát xe cảnh sát|trộm|mèo con mimi bắt trộm|mèo mimi vs sói,27,TRUE,176644,116882,0
EKh4K7DJYrI,TÔ MÀU TRANH CÁT BƯƠM BƯỚM XINH - Colored sand painting butterfly (Chim Xinh),tô màu tranh cát|chim xinh tô tranh cát|tô màu|tranh tô màu|learn colors|colored sand painting|painting colors|sand painting|tranh cát|tranh cát bươm bướm|tô màu con bướm|coloring butterfly,24,TRUE,176916,81543,0
rODM1IoRhaw,Bà Tân Vlog - Làm Đĩa Mỳ Ý Siêu Cay Khổng Lồ,ba tan vlog|bà tân vlog|ba tan|bà tân|bà tân siêu cay khổng lồ|ba tan si ngau vlog|ba tan vê lốc|ba tan youtube|ba tan hài hước|ba tan giải trí|ba tan làm đĩa mỳ ý siêu cay|mâm mỳ ý siêu cay khổng lồ|mỳ ý|siêu cay|khổng lồ|đề xuất|ntn|thơ nguyễn|phd|đĩa mỳ ý siêu cay|hướng dẫn làm mỳ ý siêu cay|cách làm mỳ ý|nồi lẩu khổng lồ,24,FALSE,178820,7816,2
ivwhICNBgIA,Trực tiếp - Tuyển tập bài hát vui nhộn | Mùa hè bổ ích cùng Kiki và Miumiu | BabyBus,babybus|babybus vietnamese|babybus nhạc thiếu nhi|babybus vietnam|vietnamese kid song|nhạc thiếu nhi|nhac thieu nhi|thieu nhi|ca nhạc thiếu nhi|bài hát thiếu nhi|trực tiếp|live stream|Trực tiếp - Tuyển tập bài hát vui nhộn|Mùa hè bổ ích cùng Kiki và Miumiu|gấu trúc panda|babybus trực tiếp|babybus live stream|kid song|bỏng ngô sắc màu|kiki|miumiu|mèo con|phát trực tiếp,27,TRUE,179362,133761,0
CjXarJH4O5U,Ngọc Trinh Đập Hộp Phòng Ngủ Triệu Đô (Millions Dollar Room Tour),ngọc trinh|ngoc trinh|ngọc trinh đập hộp|ngọc trinh unbox|ngọc trinh đi du lịch|đập hộp|dap hop|phòng ngủ triệu đô|nhà triệu đô|phòng ngọc trinh|phòng ngủ ngọc trinh|nhà của ngọc trinh|room tour|Million Dollar Room Tour|ngọc trinh đập hộp phòng ngủ|ngọc trinh khoe phòng ngủ|ngọc trinh khoe nhà|ngọc trinh khoe phòng|Đập Hộp Phòng Ngủ Triệu Đô|house tour|nhà mới ngọc trinh|ngọc trinh review biệt thự|biệt thự ngọc trinh|ghế tình yêu của ngọc trinh,24,FALSE,179639,5373,2
n4vGef57xJA,Thơ Ngáo Ngơ Cho Bác Giúp Việc 1 Bài Học Nhớ Đời,thơ nguyễn|tiểu bảo bảo|thơ ngáo ngơ|bác giúp việc|bài học|nhớ đời|đóng kịch|tiểu phẩm|hài|comedy,22,TRUE,179817,14617,0
5ibV0xm9kiY,"TÔI ĐÃ ""LÌ"" NHƯ THẾ ĐÓ! - SƠN TÙNG M-TP x PEPSI",son tung|sơn tùng|son tung mtp|sơn tùng mtp|sơn tùng 2019|toi da li nhu the do|son tung moi nhat|sơn tùng mv|mv son tung|mv son tung moi nhat|SƠN TÙNG M-TP|M-TP|tôi đã lì như thế|tôi đã lì như thế đó|tôi đã lì như thế sơn tùng|yt:cc=on|PEPSI|SƠN TÙNG M-TP x PEPSI|sơn tùng pepsi|pepsi sơn tùng|toi da li nhu the pepsi|SƠN TÙNG M-TP PEPSI|pepsi son tung|pepsi quang cao|phim ngan son tung|phim ngan pepsi|nuoc ngot pepsi|son tung tro lai,10,FALSE,180113,14817,2
