tags,categoryID,madeForKids,Label,rate
ba tan vlog|bà tân|ba tan vlogs|ba tan tv|ba tan blog|ba tan làm que kem dưa hấu khổng lồ|kem khổng lồ|kem dưa hấu khổng lồ|kem dưa hấu|ba tan lam cây kem khổng lồ|que kem khổng lồ 50kg|đề xuất|ntn|thơ nguyễn|tam mao tv|phd|thử làm que kem khổng lồ sẽ ntn|cây kem dài nhất thế giới|cây kem to nhất thế giừo|ba tan làm que kem to nhất thế giới|cây kem khổng lồ nhất thế giới|Ice Cream|50kg giant ice cream cone,24,0,2,0.898693646965839
binz|binz official|binz le|binz 2020|dan le|demo binz|Binz Da Poet|together|Together Binz|TGH|ToGetHer Official Mv|MV together|MV Binz Together|lyrics together|Binz Touliver|Binz MV|Binz ToGetHer|binz rap|binz live|binz bigcityboi|binz chau bui|binz chau a|binz rap viet|rap viet|rap việt|king of rap|binz touliver|Touliver,10,0,2,0.9746060951212745
AnAn ToysReview TV|AnAn TV|anan|tv|tân an|tan an|nấu ăn|bếp trưởng|đầu bếp|trò chơi nấu ăn|trò chơi đầu bếp|tro choi|be nau an|be lam dau bep|dau bep|đồ chơi nấu ăn|do choi nau an,24,1,0,0.5961259663764229
Hậu Hoàng|nhạc chế năm 2018|hậu hoàng chế|hau hoang che nhac|nhac che bua|tết|nhạc chế tết|hau hoang|hau hoang vlog|nhạc chế|nhac che|hau hoang nhac che|nhac tet|hau hoang nhac tet|nhac che tet|Nhạc chế|nhạc chế bựa|TẤM CÁM CHUYỆN HẬU HOÀNG KỂ|nhac che hay nhat|CUỘC SỐNG LÀ NHỮNG CÚ LỪA|NHỮNG CÚ LỪA|cuoc song|cuộc sống|cuoc song la nhung cu lua|Nhung Phương|nhac che nhung cu lua,24,0,2,0.928351362610499
bà tân vlog|ba tan vlog|bà tân|ba tan vlogs|bà tân tv|bà tân sì ngầu vlog|bà tân giải trí|bà tân youtube|bà tân kid|bà tân làm nồi lẩu khổng lồ siêu cay|bà tân vlog ăn mừng 200k subscribe|bà tân làm nồi nẩu khổng lồ ăn mừng 200000 sub|ba tan|bà|tân|vlog|nấu nồi lẩu khổng lồ sieu cay cấp 7|bà tân nấu món khổng lồ|ăn mừng 200k sub|bà già 60 tuổi ăn mừng nút bạc,24,0,2,0.9493608077555014
ba tan vlog|ba tan|bà tân vlog|ba tan làm thau thạch rau câu khổng lồ|ba tan lam thạch hoa quả khổng lồ|thạch rau câu hoa quả|ba tan làm thạch 7 màu|ba lan siêu cay khổng lồ|đề xuât|ntn|thơ nguyễn|tam mao tv|hương dẫn làm thạch rau câu|ba tan tv|ba tan làm thạch rau câu dưa hấu|thạch rau câu dừa|thạch rau câu khổng lồ|thạch dừa|cách làm thạch dưa hấu,24,0,2,0.9358949568612285
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|đồ ăn vặt|ăn vặt|hàn quốc|ăn vặt hàn quốc|ăn vặt việt nam|người hàn|cái kết|ĐỒ ĂN VẶT HÀN QUỐC VS ĐỒ ĂN VẶT VIỆT NAM|do an vat|toy planet - xứ sở đồ chơi|đồ chơi em bé|video ăn,24,0,0,0.9439606735077992
Wolfoo family kids cartoon|Wolfoo family|wolfoo|woavid|2d|kids cartoon|cartoon for kids|family video|family fun|funny video|preschool|cartoons|toddler|videos for toddlers|2d cartoon|kids play|for kids|let's play together|learn to share|sharing|colorful lego playhouse|playhouse|happy house|colorful lego|lego|colored lego|lego toy|lego friends,27,1,0,0.6871936748263737
BIBI TV|BIBI|TV|Trò Chơi Chia Đều Kẹo Mút|Trò chơi chia đều kẹo|Chơi chia đều kẹo mút|Trò chơi chia đều|Chia đều kẹo mút|Trò chơi|Chia đều|Kẹo mút|Trò|Chơi|Chia|Đều|Kẹo|Mút|Tro Choi Chia Deu Keo Mut|Tro choi chia deu keo|Choi chia deu keo mut|Tro choi chia deu|Chia deu keo mut|Tro choi|Chia deu|Keo mut|Tro|Choi|Deu|Keo|Mut,24,0,0,0.6261167525081163
lạ lùng live|lạ lùng beat|lạ lùng cover|lạ lùng vũ|lạ lùng 1h|lạ lùng guitar|lạ lùng piano|lạ lùng|lạ lùng anh hỡi|lạ lùng acoustic|lạ lùng bts|lạ lùng beat phối|lạ lùng của vũ|lạ lùng em hỡi|la lung vu|vũ|nhạc của vũ|lạ lùng bản gốc|lạ lùng vũ hát|vũ lạ lùng|lạ lùng official|la lung mv|mv la lung|mv la lung vu,22,0,1,0.9688238540678997
Bảo Khánh K-ICM Official|K-ICM OFFICIAL|EDM|DJ Bảo Khánh|khánh nện đàn|nguyễn bảo khánh|bảo khánh|khánh|nên đàn|nện đàn|Khánh K-ICM|nhạc remix|remix|khánh remix|nhạc trẻ|live stream nhạc remix|nonstop|nhạc dj|dj|vinahouse|vina house|electric music|chill 2017|chill out|thánh nện đàn|mash up|k-icm|incuommos|icm|hồng nhan|jack,10,0,1,0.9137658298155965
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|thịt viên 3 phút|heo cao bồi|đại chiến|thử thách|thách|100|thịt viên|heo viên|khổng lồ|rớt hàm|đại chiến thịt viên|thi ăn|ẩm thực,24,0,0,0.9401693287005862
ba tan vlog|bà tân vlog|ba tan|bà tân|ba tan si ngau vlog|ba tan youtube|ba tan siêu cay khổng lồ|bà tân vlog trà sữa|ba tân làm cốc dưa hấu dầm khổng lồ|làm cốc dưa hấu dầm khổng lồ|làm cốc dưa hấu siêu to khổng lồ|ba tan ăn mừng nút vàng|đề xuất|ntn|phd|thơ nguyễn|bà tân tv|ba tan tv|làm|cốc|dưa|hấu|dầm|khổng|lồ|ăn mừng 1 triệu sub,24,0,2,0.9593363309023779
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|xúc xích khổng lồ|xúc xích|khổng lồ|xúc xích hàn quốc|ăn thử|hài hước,24,0,0,0.9096483139579976
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|big spool|kẹo big spool|kẹo hubba bubba|hubba bubba|huba buba|mẹ ghẻ con chồng|mẹ ghẻ|con đẻ|con ghẻ|bất công,24,0,0,0.8780817928641448
sam pepper|sam pepper sexual assault|big brother|youtube sexual assault|sex abuse|sexual abuse|sexual violence|simple pickup|adrian van oyen|laci green|sam,24,0,2,0.8756312977285481
son tung|sơn tùng|m-tp|sinh nhật|sinh nhat|sinh nhật sơn tùng|son tung birthday|điều ý nghĩa|điều ý nghĩa hôm nay|nhật ký sơn tùng|sơn tùng sinh nhật,10,0,1,0.9823958741469015
dua nhau di tron mv|dua nhau di tron den linh cao|den|music video|den vau|rap hip hop|anhemrap|den dua nhau di tron|den linh cao dua nhau di tron|dua nhau di tron|linh cao|đưa nhau đi trốn|den linh cao|music video official,10,0,1,0.9731023406676954
trung ruoi|trung ruồi|chạy ngay đi|chay ngay di|chạy|ngay|đi|phim|ca|nhạc|phim ca nhạc|chạy ngay đi trung ruồi|chạy ngay đi parody|hài trung ruồi|trung ruồi minh tít|thương cin|parody|parody hay|mv parody|fpt|trung ruồi và minh tít|phim ca nhac|hai trung ruoi|hoa dương tv,23,0,2,0.8928944897130648
miss polly had a dolly|Preschool Playlist for Children Season 1|farmees|nursery rhymes|kids songs|3d rhymes|miss polly|dolly|polly had a dolly|miss polly had a dolly song|rhymes|baby rhymes|miss polly had dolly|miss polly nursery rhyme|song|kindergarten|miss|polly|nursery rhyme|nursery songs|children rhymes|songs for babies|children rhyme|baby videos|miss molly had adolly|3d|nursery rhymes collection|rhymes for children|abc song|kids rhymes|tv|babies,27,1,0,0.5674905631108124
Living under ground 24h challenge|Thử Thách Sống 24H Dưới Đất,24,0,2,0.948419933807454
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|mẹ ghẻ|con chồng|mẹ ghẻ con chồng|sườn nướng|sườn nướng khổng lồ|chan nước mắt|suon nuong|suon nuong khong lo|me ghe con chong,24,0,0,0.9277345312322388
học chữ cái tiếng anh|hoc chu cai tieng anh|hoc tieng anh voi chu cai|học tiếng anh với chữ cái|học bảng chữ cái tiếng anh|hoc bang chu cai tieng anh|Chữ cái tiếng anh|Chu cai tieng anh|Bang chu cai tieng anh|chu cai|bảng chữ cái tiếng anh|tiếng anh|tieng anh|english alphabet,27,1,0,0.5702285779210048
badanamu|alphabet|abc|abc song|sing the alphabet|nursery rhymes|kids songs|children songs|baby songs|fun songs|early childhood education|preschool|preschool songs|preschool preps|English Education|phonics|ponytail|ABC|family|kids|children|preschool popstars|animation songs|app free|app kids|toddlers|preschoolers|babues|educational videos|songs for children|nursery songs|2020|dance baby|song medley|2019|songs for kids|babies|baby,27,1,0,0.6383000786360533
Buying A 600.000$ Lamborghini Huracan|Đi Mua Siêu Xe Lamborghini 13 Tỷ,24,0,2,0.9444894909555568
Mixigaming|Mixi|Độ Tày|Streamer Mixigaming|Funny|Mixigaming Funny Stream|Funny Stream|Streamer Việt Nam|Stream Việt Nam|Stream Việt|PUBG|Player Unknown's Battle Ground VN|PUBG VN|CSGO|CSGO VN|mixigaming reaction|mixigaming xemesis|xemesis và xoài|ăn hết menu mixifood|mixifood|reaction|cảm xúc của mixi|cảm xúc,24,0,2,0.9850383845862309
faptv|faptivi|FAPtv|cơm nguội|com nguoi|cơm nguội tập mới nhất|com nguoi tap moi nhat|cơm nguội tập 216|com nguoi tap 216|ba chàng trai hạnh phúc|phim hài mới|phim hài hay|cơm nguội faptv|faptv cơm nguội|thái vũ|vinh râu|huỳnh phương|ribi sachi|thuý kiều|phương nam|phim hay|giải trí|chicken plus|gà chiên chicken plus|ba chang trai hanh phuc|bánh mì việt nam|hanh phuc|hạnh phúc|ribi|fap|fap tv|com nguoi moi nhat|hai faptv|hai fap,1,0,1,0.9251129574154682
Hậu Hoàng|hau hoang che nhac|nhac che bua|hau hoang vlog|hau hoang|nhac che|nhạc chế|hau hoang nhac che|hau hoang tay du ky|nhạc chế bựa|Tây du ký|tay du ky|4 cô trò Đường Tăng|TÂY DU KÝ hậu hoàng|hậu hoàng tây du ký|tay du ky hà nội|4 cô trò|4 cô trò đường tăng|nhạc chế tây du ký|nhac che tay du ky,24,0,2,0.911796913482245
ba tan vlog|ba tan|bà tân vlog|bà tân youtube|ba tan cục sì lầu|ba tan siêu cay khổng lồ|bà tâm làm bánh mì khổng lồ|bánh mì hamburger khổng lồ|chiếc bánh mì hamburger khổng lồ|đề xuuast|ntn|thơ nguyễn|phd|tam mao|bánh mì khổng lồ|bánh mì sandwich|ba tan vlog làm bánh mì khổng lồ|Làm Cái Bánh Mì Hamburger To Nhất Việt Nam,24,0,2,0.9453246009832312
Ride a motorcycle with spring on wheels|Chế Tạo Bánh Xe Máy Lò Xo,24,0,2,0.8810221107286623
k-icm|jack|tiki|giữ từng lời đã hứa|giu tung loi da hua|giu tung loi da hua jack|giữ từng lời đã hứa jack|lời hứa jack|loi hua jack|lời hứa|loi hua|jack k-icm|anh bộ đội|anh bo doi|jack di bo doi|jack đi bộ đội|hồng nhan|bạc phận|sóng gió,10,0,2,0.8857700079339954
phd|phdtroll|phương hữu dưỡng|phương|hữu|dưỡng|phd youtube|phd vlogs|phuong huu duong|phd facebook|phd video|phd hài hước|phd giải trí|phd thử thách|phd trò chơi|xem|đi|lại|cả|1000|lần|mà|vẫn|không|thể|nhịn|được|cười|funny videos|funny|videos|hài hước|hai huoc|không nhịn được cười|xem đi xem lại cả 1000 lần mà vẫn không nhịn được cười|khong nhin duoc cuoi|hài hước nhất thế giới|xem đi xem lại|1000 lan|100 lan|phim hài 2018|tập 9|tap 9,24,0,2,0.7866259978291634
early childhood|children songs|funny|baby songs|kids song|dance baby|ABC|babies|preschool|family|animation songs|toddlers|phonics|nursery songs|badanamu|children's dance|2020|disney|dance|english|kids dance|Ponytail|바다나무|animation|nursery rhymes|children|education|children's song|english education|ponytail|2019|fun songs|kids|nursery|kids songs|songs|preschoolers,27,1,0,0.7504055037547853
AnAn ToysReview TV|AnAn TV|anan|tv|tân an|tan an|Surprise|Eggs|Opening|dinosaur egg|dinosaur surprise eggs|surprise eggs|Dinosaur Surprise Eggs Opening|săn và bóc|trứng|khủng long|săn trứng khủng long|bóc trứng khủng long|săn và bóc trứng khủng long|san va boc trung khung long|trứng khủng long|Anan|anan tv|bé tân an|be tan an|bé anan|bé học|bé khám phá|be hoc|toys for kids|kid toy|kid toys|toy for kid|đồ chơi|trẻ em|do choi|tre em,24,1,0,0.5870716475125121
wwe|world wrestling entertainment|wrestling|wrestler|wrestle|superstars|कुश्ती|पहलवान|डब्लू डब्लू ई|मैच|सुपरस्टार|व्यावसायिक कुश्ती|مصارعه|wwe 2019|WWE Playlist|Mark Henry|Hunter Hearst Helmsley|Goldust|Clarence Mason|Crush|Vader|Big Show|Alberto Del Rio|Teddy Long|Booker T|Ryback|mark henry feats of strenght|feats of strength|wwe feats of strength,17,0,2,0.9299164952196539
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|trà sữa|trà sữa lề đường|nhà giàu|nhà nghèo|xanh sang chảnh|bốn khốn đốn|lề đường,24,0,0,0.9307818211796689
bình gold|bình gold dizz|bình gold mv|bình gold tattoo|bình gold reaction|bình gold rap|bình gold karaoke|bình gold live|bình gold lyric|bình gold rap dizz|bình gold rapper|lái máy bay|lai may bay|bình gold lái máy bay|binh gold lai may bay|rap lái máy bay|rap lai may bay|máy bay|em muốn lái chị bình gold|anh không làm gì đâu anh thề|em muốn lái chị bình gold remix|quan hệ rộng remix|em muốn lái chị mix|thôi anh không chơi đâu lyrics,10,0,2,0.9481338585874995
thơ nguyễn|thử thách|máy làm kẹo|bông gòn|đại chiến|kẹo bông gòn|tiểu bảo bảo,22,1,0,0.8952911076252988
nhạc chế|hậu hoàng|hau hoang nhac che|teen vọng cổ|vĩnh thuyên kim|chuyện công sở|maybelline|Chuyện chị em công sở|chị em công sở|chi em cong so|chuyen cong so|nhac che chi em cong so|chuyen o cong so|cong so|công sở|chuyen công sở hậu hoàng,24,0,2,0.9214483917614413
hau hoang|hậu hoàng|hau hoang 2020|hậu hoàng 2020|hau hoang comedy|hậu hoàng comedy|hau hoang parody|hau hoang nhac che|hậu hoàng nhạc chế|nhac che|nhạc chế|parody|comedy|comedy video|comedy music|chiếc ví thân|chiec vi than|hau hoang chiec vi than|hậu hoàng chiếc ví thần|hau hoang music|hau hoang nhac|hậu hoàng nhạc|hau hoang rap|hậu hoàng rap việt|comedy music video,10,0,1,0.9378891106552336
KÉM DUYÊN|Hậu Hoàng|KÉM DUYÊN | RUM X NIT X MASEW|kém duyên|rum|kem duyen|nhạc chế năm 2018|KÉM DUYÊN - Hậu Hoàng|nhạc chế kém duyên|kem duyen che|yt:cc=on|het duyen che|hậu hoàng chế|hau hoang che nhac|popeyes|gà rán popeye|KÉM DUYÊN chế|kém duyên hậu hoàng|hậu hoàng kém duyên|Nhung Phương|nhung phuong|kem duyen remix|kém duyen hai|nhac che kem duyen|nhac che bua|thích kpop|no mon|mot nam troi nhanh nhu cho|tet|tết|nhạc chế tết|NIT|MASEW,24,0,2,0.9333425153470801
KÉM DUYÊN|Hậu Hoàng|KÉM DUYÊN | RUM X NIT X MASEW|kém duyên|rum|kem duyen|nhạc chế năm 2018|KÉM DUYÊN - Hậu Hoàng|nhạc chế kém duyên|kem duyen che|yt:cc=on|het duyen che|hậu hoàng chế|hau hoang che nhac|popeyes|gà rán popeye|KÉM DUYÊN chế|kém duyên hậu hoàng|hậu hoàng kém duyên|Nhung Phương|nhung phuong|kem duyen remix|kém duyen hai|nhac che kem duyen|nhac che bua|thích kpop|no mon|mot nam troi nhanh nhu cho|tet|tết|nhạc chế tết|NIT|MASEW,24,0,2,0.9333427776531652
bốc bát họ|boc bat ho|bốc bát họ remix|bình gold|binh gold|rap|remix|bốc bát họ karaoke|boc bat ho mv|rap bốc bát họ|bốc bát họ đi|bốc bát họ đê|bốc bát họ là gì|quan hệ rộng|nhac rap|nhac remix|bốc bát họ live|bốc bát họ bình gold|bốc bát họ reaction|bốc bát họ mv|reaction bốc bát họ|anh em bốc bát họ|boc bat ho remix|bắc kỳ trong nam|bốc bát họ beat|bốc họ đê,10,0,2,0.9273232557160301
y1 music|yeah1|music|offcial|bài hát hay|nhạc hot|nhạc trẻ|nhac tre hay|nhac hay|nhac tre moi nhat|ca nhac tre|nhac tre hay nhat hien nay|đếm ngày xa em only c ft. lou hoàng|đếm ngày xa em|only c ft. lou hoàng|only c|lou hoàng|dem ngay xa em only c ft lou hoang|dem ngay xa em|nhạc trẻ tuyển chọn|nhạc trẻ hay 2016|2016|liên khúc nhạc trẻ,10,0,2,0.9567585488301601
den|den vau|đen|đen vâu|rap hip hop|cam on|cảm ơn|cam on den bien|cảm ơn đen biên|den cam on|đen cảm ơn|đen biên cảm ơn|biên|bien|den bien|đen biên|chill|Lộn xộn 4|lon xon 4,10,0,1,0.9918812830660956
Eating with an Alaska dog competition|Thi Ăn Với Chó Và Cái Kết,24,0,2,0.9603955751866474
nhac che|nhạc chế|nhac che trai ngoan|trai ngoan tv|trai ngoan parody|nhạc chế 2019|nhạc chế hay nhất|tuyệt đỉnh nhạc chế|mặt vline thật xinh gái|mat vline that xinh gai,10,0,2,0.8992246927492856
y1 music|yeah1 music official|yeah1 music|nhạc trẻ hay nhất|yeah1|Sẽ chiến thắng|Không lùi bước|Không bỏ cuộc|Sting|bóng đá|năng lượng bùng nổ|clip cổ động|Năng lượng|Việt Nam Sẽ Chiến Thắng|Đức Phúc|viet nam se chien thang|MV Cổ Vũ Truyển Cảm Hứng|Ninh Dương Lan Ngọc|Liên Bỉnh Phát|Jun Phạm|Han Sara|Trọng Hiếu|Trung Quân Idol|Uni 5|Hồ Quang Hiếu|Tạ Quang Thắng|Đinh Mạnh Ninh|Lip B|Chống dịch Covid-19,10,0,0,0.9571528077732768
hau hoang|hậu hoàng|làm gì phải hốt|hoàng thùy linh|đen vâu|justatee|lam gi phai hot|lam gi phai hot dance|làm gì phải hốt dance|nhảy nhót|nhay nhot|lam gi phai hot nhảy|lam gi phai hot hau hoang|làm gì phải hot hậu hoàng|hau hoang tik tok|hau hoang dance|hau hoang nhay,10,0,1,0.9616345460568623
phim hai|FAPtv|FAPtivi|cơm nguội|Ribi Sachi|Thai Vu|vinh rau|phim hai hay|phim hai moi nhat|phim hai viet nam|hai huoc|hai moi|hai moi nhat|là anh|em cua anh tap full|phim hoc duong|em cua anh dung cua ai|phim em của anh đừng của ai|em của anh đừng của ai tập full|fap tv|fap|fap com nguoi|fap hoc duong|faptv hoc duong|phim hoc duong faptv|hi team|hiteam|an vy|ribi|em cua anh tap moi,1,0,1,0.952300716867839
rap việt wowy karik|wowynguyen|haithegioi|two worlds|southganz|karik|wowy|hai thế giới wowy|rap việt|hai thế giới|wowy 2010|hiphop|rapper karik|rap việt wowy|top rap song|wowy karik|hai the gioi|wowwy|hai thế giới remix|wowy rap|Hai thế giới|top rap|rap viet|wowy rap việt|party Bay|rap music|Bay thật xa|wowy.nguyen|legend rap song|khu tao song|wowy rap viet|rapper wowy|wowy viet rap|the rapper,10,0,1,0.9765546478113108
Khoa Pug|Dubai|Bò Dubai dát vàng 18k|vàng 18k|Salt Bae|thánh rắc muối|thánh rắc muối Salt Bae|nhà hàng|Bò Dubai|bò wagyu|dát vàng|18k|bò|dubai|dát|vàng|khoa|pug|kết|thúc|hành|trình|tại|nhà|hàng|thánh|rắc|muối|salt|bae|nusret|nusret dubai restaurant|bít tết|bò bít tết|bò wagyu dát vàng|wagyu beef|món ăn ngon|ẩm thực|ăn uống|ăn|uống|kết thúc|hành trình|du lịch|bò bít tết dát vàng|khoa pug salt bae|food|street food|steak|gold|beefsteak gold 18k,22,0,2,0.9692449703959184
mắt biếc ost|y1 music|yeah1 music|phan manh quynh|Phan Mạnh Quỳnh|co chang trai viet len cay phan manh quynh|nhạc phim mắt biếc|nhạc phim mắt biếc phạm mạnh quỳnh|bài hát nhạc phim mắt biếc|mắt biếc phim|mắt biếc nguyễn nhật ánh|mat biec ost|có chàng trai viết lên cây lyric|ost mắt biếc|từ đó phan mạnh quỳnh|tu do phan manh quynh|mắt biếc từ đó|từ đó mắt biếc|phan mạnh quỳnh từ đó|từ đó mv|từ đó lyric|từ đó cover|từ đó karaoke|tu do,10,0,2,0.9822248331025039
min|min official|có em chờ official mv|MIN - CÓ EM CHỜ|có em chờ mv full|có em chờ mv official|min có em chờ mv|có em chờ min|min mv|có em chờ min ft mr a|có em chờ full|co em cho min,10,0,2,0.957378761913352
Hậu Hoàng|hậu hoàng chế|hau hoang che nhac|nhac che bua|hau hoang|hau hoang vlog|nhạc chế|nhac che|hau hoang nhac che|hau hoang lun thi sao|Nhạc chế|nhạc chế bựa|chuyen tam cam|nhac che hay nhat|nhac che 2019|NHỮNG CHỊ ĐẠI HỌC ĐƯỜNG|chi dai|chi dai hoc duong|chị đại học đường|nhung chi dai hoc duong|giang ho hoc duong|giang ho|hoc sinh giang ho|KẾ HOẠCH TÁN TRAI|tán trai|ke hoach tan trai|tan trai|săn trai|cua trai,24,0,2,0.9308886011116608
trấn thành|mc trấn thành|tran thanh|hai tran thanh|hài trấn thành|tran thanh town|trấn thành town|trấn thành mới nhất|hai tran thanh moi|thùy chi|viruss|trấn thành thùy chi|thuy chi|NÓI CHIA TAY THẬT KHÓ|noi chia tay that kho|nói chia tay|mv trấn thành|mv thùy chi|thùy chi mv|mv viruss|NCTTK|NCTTK|tran thanh tiktok|LAZADA|YINYANGMEDIA,24,0,1,0.9697881323984016
phong le|superman mat day|sieu nhan mat day|phillip dang|long nguyen|tan phuc|rapper phong le|no tinh pha dam|kiem tien|que ta|chet vi facebook|bui doi bolsa|hai kich|kich vui|hoai linh|tran thanh|jvevermind|asshole superman|timothy delaghetto|justkiddingfilms|david so|far east movement|asian comedy|superman|traphik|vietnamese superman|vietnam superman,23,0,2,0.8468858188100863
vie giai tri|giai tri tv|htv2|vie channel|rapper|binz|karik|underground|wowy|rhymastic|touliver|suboi|rap battle|the rapper|rapper việt|việt rap|rap việt tập 15|tap 15 rap viet|team karik|team binz|team suboi|team wowy|vòng bứt phá|rap việt vòng bứt phá|king of rap tập 14|lăng ld|ricky star|lang ld|con nhà người ta|tlinh|mck|gducky|gonzo|thành draw|dế choắt|dế|de choat rapper|mck tlinh|chung kết rap việt|chung kết rap việt 2020,24,0,2,0.9600984765747922
ten in the bed|ten in bed|ten in bed rhyme|10 in bed|ten in bed song|10 in the bed|roll over|the ten in bed|ten in the bed poem|ten in the bed rhyme|ten in the bed song|10 in a bed|ten in a bed|nursery rhymes|nursery rhymes farmees|kindergarten songs|kids songs|kids|for kids|children|baby nursery rhymes farmees|songs for kindergarten|preschool|kindergarten|education|there were ten in the bed|for babies|roll over nursery rhyme|cartoon network|music,10,1,0,0.5939262314529228
vie giai tri|giai tri tv|rapper|binz|karik|underground|wowy|rhymastic|touliver|spacespeakers|suboi|rap battle|king of rap|the rapper|rapper viet|rapper việt|việt rap|thế giới rap|lil' shady king of rap|rap việt tập 8|tap 8 rap viet|tap 7 king of rap|king of rap tap 7|dế choắt lăng ld|vòng đối đầu rap việt|team karik|duy andy|yuno bigboi|hydra|nul|nul northside|g ducky|g ducky đôi mắt|rpt mck|mck|gill|tez|yang|quá lâu|dám hay ko dám lyrics,24,0,2,0.9615329330723897
hau hoang|hậu hoàng|nhac che|comedy music video|tuổi thơ dữ dội|tuoi tho du doi|hau hoang tuoi tho du doi|hậu hoàng tuổi thơ dữ dội|trò chơi tuổi thơ|tro choi tuoi tho|tuoi tho ngay xua|comedy video|tuoi tho toi|tuổi thơ tôi|hau hoang 2020|hậu hoàng 2020|hau hoang nhạc che|hậu hoàng nhạc chế|hau hoang moi nhat|hậu hoàng mới nhất|tuoi tho hau hoang|tuổi thơ hậu hoàng|tuoi tho toi hau hoang|hau hoang nhac che|hau hoang parody|nhạc hậu hoàng,10,0,1,0.9589667712884595
htv2|vie channel|rapper|binz|karik|underground|wowy|rhymastic|touliver|spacespeakers|suboi|rap battle|king of rap|the rapper|rapper viet|rapper việt|việt rap|thế giới rap|king of rap full|king rap|lil' shady king of rap|rap việt tập 5|tap 5 rap viet|king of rap tập 4|tap 4 king of rap|king of rap tap 4|dế choắt|r tee|mck|rpt mck|kuboss|16brt|16 brt|lee boo|b okeh|hà quốc hoàng|ha quoc hoang|rtee|anh vẫn okay|chú bé loắt choắt|tôi của nơi ấy,24,0,2,0.9766564024753064
wwe|world wrestling entertainment|wrestling|wrestler|wrestle|superstars|कुश्ती|पहलवान|डब्लू डब्लू ई|मैच|सुपरस्टार|व्यावसायिक कुश्ती|مصارعه|Raw|Ronda Rousey|Brie Bella|Nikki Bella|Ruby Riot|Liv Morgan|Sarah Logan|Natalya|Riott Squad|Bella Twins|sp:ty=high|sp:st=wrestling|sp:scp=athlete_in_match|sp:dt=2018-09-17T20:00:00-04:00|sp:ev=wwe-raw|sp:ath=wwe-nikbe|sp:ath=wwe-livm|sp:ath=wwe-rubri|ronda rousey wwe|the bella twins|bella youtube channel|wwe raw,17,0,2,0.967397747480735
Thử Ra Đường Hỏi Có Ai Biết NTN Không ?,24,0,2,0.9763362610706211
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|pizza|pizza nhà nghèo|pizza nhà giàu|nhà giàu|nhà nghèo|bốn khốn đốn|xanh sang chảnh|tự làm pizza|pizza nhà làm,24,0,0,0.943535445096165
Bể Bơi 5000 Quả Bóng Bay Trong Nhà|Swimming Pool 5000 Indoor Balloons,24,0,2,0.8990192153722978
đỗ duy nam|do duy nam|đỗ duy nam 2018|nhạc chế|parody|hài parody|đỗ duy nam cover|do duy nam che|do duy nam parody|đỗ duy nam parody|nhạc chế đỗ duy nam|ngày nhập ngũ|ngay nhap ngu|ngày nhập ngũ 2018|nhập ngũ|ngày nhập ngũ parody|mình cưới nhau đi|minh cuoi nhau di|minh cuoi nhau di che|mình cưới nhau đi parody|ngày nhập ngũ đỗ duy nam|ngay nhap ngu do duy nam|ngày nhập ngũ mình cưới nhau đi parody|nhạc chế parody|parody che|đi nghĩa vụ nhạc chế,23,0,1,0.882738632892967
Susi kids TV|susi kids|susi tv|susi|su|si|tv|100%|KẸO|HUBBA|BUBBA|100% KẸO|HUBBA BUBBA|KẸO HUBBA BUBBA|100% KẸO HUBBA BUBBA|100% KEO|KEO HUBBA BUBBA|100% KEO HUBBA BUBBA,24,1,0,0.6931318296887125
toy planet|hành tinh đồ chơi|do choi|đồ chơi|kids toys|anh tóc xanh|anh bốn mắt|hanh tinh do choi|anh|toc|xanh|va|bon|mat|bánh mì|bánh mì 100k|nhà giàu|nhà nghèo|bốn khốn đốn|xanh sang chảnh|bánh mì nhà giàu|bánh mì nhà nghèo|bánh mì que,24,0,0,0.931417827536108
